Folder,Files,LOC,SLOC-P,SLOC-L,MVG,BLOC,C&SLOC,CLOC,CWORD,HCLOC,HCWORD
C:\Users\USAMA\Desktop\FYP2\event_hub\node_modules\isexe,4,365,312,98,38,47,0,6,50,0,0
C:\Users\USAMA\Desktop\FYP2\event_hub\node_modules\isexe\test,1,222,196,61,12,22,0,4,32,0,0
C:\Users\USAMA\Desktop\FYP2\event_hub\node_modules\isobject,1,13,4,4,1,3,0,6,18,6,18
C:\Users\USAMA\Desktop\FYP2\event_hub\node_modules\isomorphic-fetch,4,78,59,46,5,14,5,5,33,5,27
C:\Users\USAMA\Desktop\FYP2\event_hub\node_modules\isomorphic-fetch\test,1,52,42,31,2,9,4,1,6,1,2
C:\Users\USAMA\Desktop\FYP2\event_hub\node_modules\isstream,2,197,139,23,6,57,0,1,4,0,0
C:\Users\USAMA\Desktop\FYP2\event_hub\node_modules\istanbul-lib-coverage,3,542,362,293,52,25,0,155,916,12,57
C:\Users\USAMA\Desktop\FYP2\event_hub\node_modules\istanbul-lib-coverage\lib,2,477,335,273,43,21,0,121,743,8,38
C:\Users\USAMA\Desktop\FYP2\event_hub\node_modules\istanbul-lib-instrument,6,1144,781,571,97,217,30,146,1275,0,0
C:\Users\USAMA\Desktop\FYP2\event_hub\node_modules\istanbul-lib-instrument\dist,6,1144,781,571,97,217,30,146,1275,0,0
C:\Users\USAMA\Desktop\FYP2\event_hub\node_modules\istanbul-lib-report,8,1096,728,593,136,117,6,251,1435,32,152
C:\Users\USAMA\Desktop\FYP2\event_hub\node_modules\istanbul-lib-report\lib,7,1039,711,581,134,113,6,215,1245,28,133
C:\Users\USAMA\Desktop\FYP2\event_hub\node_modules\istanbul-lib-source-maps,13,2476,1580,1053,270,372,22,524,2745,47,210
C:\Users\USAMA\Desktop\FYP2\event_hub\node_modules\istanbul-lib-source-maps\lib,7,746,529,354,80,99,1,118,831,28,133
C:\Users\USAMA\Desktop\FYP2\event_hub\node_modules\istanbul-lib-source-maps\node_modules,5,1714,1044,692,189,271,21,399,1890,15,58
C:\Users\USAMA\Desktop\FYP2\event_hub\node_modules\istanbul-lib-source-maps\node_modules\debug,5,1714,1044,692,189,271,21,399,1890,15,58
C:\Users\USAMA\Desktop\FYP2\event_hub\node_modules\istanbul-lib-source-maps\node_modules\debug\dist,1,913,559,434,124,165,20,189,995,0,0
C:\Users\USAMA\Desktop\FYP2\event_hub\node_modules\istanbul-lib-source-maps\node_modules\debug\src,4,801,485,258,65,106,1,210,895,15,58
C:\Users\USAMA\Desktop\FYP2\event_hub\node_modules\istanbul-reports,19,1914,1604,1318,164,212,15,98,585,64,307
C:\Users\USAMA\Desktop\FYP2\event_hub\node_modules\istanbul-reports\lib,18,1894,1591,1306,163,209,15,94,566,60,288
C:\Users\USAMA\Desktop\FYP2\event_hub\node_modules\istanbul-reports\lib\clover,1,164,138,88,8,22,2,4,27,4,19
C:\Users\USAMA\Desktop\FYP2\event_hub\node_modules\istanbul-reports\lib\cobertura,1,144,124,81,6,15,2,5,42,4,19
C:\Users\USAMA\Desktop\FYP2\event_hub\node_modules\istanbul-reports\lib\html,7,1023,888,785,107,90,10,45,315,16,79
C:\Users\USAMA\Desktop\FYP2\event_hub\node_modules\istanbul-reports\lib\html\assets,3,251,203,331,30,28,8,20,179,0,3
C:\Users\USAMA\Desktop\FYP2\event_hub\node_modules\istanbul-reports\lib\html\assets\vendor,1,2,1,204,0,1,1,0,3,0,3
C:\Users\USAMA\Desktop\FYP2\event_hub\node_modules\istanbul-reports\lib\json,1,40,29,28,1,7,0,4,19,4,19
C:\Users\USAMA\Desktop\FYP2\event_hub\node_modules\istanbul-reports\lib\json-summary,1,49,37,35,2,8,0,4,19,4,19
C:\Users\USAMA\Desktop\FYP2\event_hub\node_modules\istanbul-reports\lib\lcov,1,29,20,19,2,5,0,4,19,4,19
C:\Users\USAMA\Desktop\FYP2\event_hub\node_modules\istanbul-reports\lib\lcovonly,1,69,54,53,0,11,1,4,22,4,19
C:\Users\USAMA\Desktop\FYP2\event_hub\node_modules\istanbul-reports\lib\none,1,8,2,2,0,2,0,4,19,4,19
C:\Users\USAMA\Desktop\FYP2\event_hub\node_modules\istanbul-reports\lib\teamcity,1,55,36,25,1,11,0,8,27,4,19
C:\Users\USAMA\Desktop\FYP2\event_hub\node_modules\istanbul-reports\lib\text,1,240,208,150,32,28,0,4,19,4,19
C:\Users\USAMA\Desktop\FYP2\event_hub\node_modules\istanbul-reports\lib\text-lcov,1,15,8,7,0,3,0,4,19,4,19
C:\Users\USAMA\Desktop\FYP2\event_hub\node_modules\istanbul-reports\lib\text-summary,1,58,47,33,4,7,0,4,19,4,19
C:\Users\USAMA\Desktop\FYP2\event_hub\node_modules\jest,13,1672,1430,614,123,177,13,65,450,0,0
C:\Users\USAMA\Desktop\FYP2\event_hub\node_modules\jest-changed-files,4,517,444,309,68,69,1,4,26,0,0
C:\Users\USAMA\Desktop\FYP2\event_hub\node_modules\jest-changed-files\build,4,517,444,309,68,69,1,4,26,0,0
C:\Users\USAMA\Desktop\FYP2\event_hub\node_modules\jest-config,16,3979,3156,1580,439,526,54,297,1933,0,0
C:\Users\USAMA\Desktop\FYP2\event_hub\node_modules\jest-config\build,16,3979,3156,1580,439,526,54,297,1933,0,0
C:\Users\USAMA\Desktop\FYP2\event_hub\node_modules\jest-config\build\vendor,1,918,808,343,111,90,19,20,174,0,0
C:\Users\USAMA\Desktop\FYP2\event_hub\node_modules\jest-diff,9,1903,1340,885,183,327,91,236,2218,0,0
C:\Users\USAMA\Desktop\FYP2\event_hub\node_modules\jest-diff\build,9,1903,1340,885,183,327,91,236,2218,0,0
C:\Users\USAMA\Desktop\FYP2\event_hub\node_modules\jest-docblock,1,150,115,84,19,27,3,8,56,0,0
C:\Users\USAMA\Desktop\FYP2\event_hub\node_modules\jest-docblock\build,1,150,115,84,19,27,3,8,56,0,0
C:\Users\USAMA\Desktop\FYP2\event_hub\node_modules\jest-each,5,492,364,240,53,99,1,29,161,0,0
C:\Users\USAMA\Desktop\FYP2\event_hub\node_modules\jest-each\build,5,492,364,240,53,99,1,29,161,0,0
C:\Users\USAMA\Desktop\FYP2\event_hub\node_modules\jest-each\build\table,2,230,178,114,29,44,1,8,44,0,0
C:\Users\USAMA\Desktop\FYP2\event_hub\node_modules\jest-environment-jsdom,1,195,152,107,29,41,5,2,58,0,0
C:\Users\USAMA\Desktop\FYP2\event_hub\node_modules\jest-environment-jsdom-fourteen,482,88868,71305,51584,14627,13825,575,3738,26152,41,220
C:\Users\USAMA\Desktop\FYP2\event_hub\node_modules\jest-environment-jsdom-fourteen\lib,1,87,80,66,15,1,1,6,60,0,0
C:\Users\USAMA\Desktop\FYP2\event_hub\node_modules\jest-environment-jsdom-fourteen\node_modules,481,88781,71225,51518,14612,13824,574,3732,26092,41,220
C:\Users\USAMA\Desktop\FYP2\event_hub\node_modules\jest-environment-jsdom-fourteen\node_modules\acorn,2,5056,3885,2666,998,604,175,567,4241,0,0
C:\Users\USAMA\Desktop\FYP2\event_hub\node_modules\jest-environment-jsdom-fourteen\node_modules\acorn\dist,2,5056,3885,2666,998,604,175,567,4241,0,0
C:\Users\USAMA\Desktop\FYP2\event_hub\node_modules\jest-environment-jsdom-fourteen\node_modules\jsdom,434,69786,56757,41546,12009,11204,293,1825,15436,41,220
C:\Users\USAMA\Desktop\FYP2\event_hub\node_modules\jest-environment-jsdom-fourteen\node_modules\jsdom\lib,434,69786,56757,41546,12009,11204,293,1825,15436,41,220
C:\Users\USAMA\Desktop\FYP2\event_hub\node_modules\jest-environment-jsdom-fourteen\node_modules\jsdom\lib\jsdom,433,69446,56503,41359,11960,11133,293,1810,15308,41,220
C:\Users\USAMA\Desktop\FYP2\event_hub\node_modules\jest-environment-jsdom-fourteen\node_modules\jsdom\lib\jsdom\browser,12,2432,1871,1311,177,415,8,146,1201,6,57
C:\Users\USAMA\Desktop\FYP2\event_hub\node_modules\jest-environment-jsdom-fourteen\node_modules\jsdom\lib\jsdom\browser\parser,3,413,298,239,36,82,0,33,331,0,0
C:\Users\USAMA\Desktop\FYP2\event_hub\node_modules\jest-environment-jsdom-fourteen\node_modules\jsdom\lib\jsdom\browser\resources,6,511,396,303,67,95,4,20,131,0,0
C:\Users\USAMA\Desktop\FYP2\event_hub\node_modules\jest-environment-jsdom-fourteen\node_modules\jsdom\lib\jsdom\level2,1,71,20,20,1,11,0,40,207,0,0
C:\Users\USAMA\Desktop\FYP2\event_hub\node_modules\jest-environment-jsdom-fourteen\node_modules\jsdom\lib\jsdom\level3,1,1875,1580,1109,423,34,63,261,1590,34,160
C:\Users\USAMA\Desktop\FYP2\event_hub\node_modules\jest-environment-jsdom-fourteen\node_modules\jsdom\lib\jsdom\living,415,64569,52697,38670,11292,10594,220,1278,11718,1,3
C:\Users\USAMA\Desktop\FYP2\event_hub\node_modules\jest-environment-jsdom-fourteen\node_modules\jsdom\lib\jsdom\living\aborting,2,65,48,37,3,16,0,1,4,0,0
C:\Users\USAMA\Desktop\FYP2\event_hub\node_modules\jest-environment-jsdom-fourteen\node_modules\jsdom\lib\jsdom\living\attributes,2,147,122,89,31,20,0,5,11,0,0
C:\Users\USAMA\Desktop\FYP2\event_hub\node_modules\jest-environment-jsdom-fourteen\node_modules\jsdom\lib\jsdom\living\constraint-validation,2,139,103,77,31,26,0,10,32,0,0
C:\Users\USAMA\Desktop\FYP2\event_hub\node_modules\jest-environment-jsdom-fourteen\node_modules\jsdom\lib\jsdom\living\domparsing,3,143,100,76,12,37,1,6,28,0,0
C:\Users\USAMA\Desktop\FYP2\event_hub\node_modules\jest-environment-jsdom-fourteen\node_modules\jsdom\lib\jsdom\living\events,20,978,705,532,110,228,1,45,385,0,0
C:\Users\USAMA\Desktop\FYP2\event_hub\node_modules\jest-environment-jsdom-fourteen\node_modules\jsdom\lib\jsdom\living\file-api,4,269,223,179,26,43,1,3,21,0,0
C:\Users\USAMA\Desktop\FYP2\event_hub\node_modules\jest-environment-jsdom-fourteen\node_modules\jsdom\lib\jsdom\living\generated,207,46272,38475,28289,8584,7305,171,492,6380,0,0
C:\Users\USAMA\Desktop\FYP2\event_hub\node_modules\jest-environment-jsdom-fourteen\node_modules\jsdom\lib\jsdom\living\helpers,22,2060,1523,1114,358,351,5,186,1042,0,0
C:\Users\USAMA\Desktop\FYP2\event_hub\node_modules\jest-environment-jsdom-fourteen\node_modules\jsdom\lib\jsdom\living\helpers\svg,1,42,23,19,4,7,0,12,90,0,0
C:\Users\USAMA\Desktop\FYP2\event_hub\node_modules\jest-environment-jsdom-fourteen\node_modules\jsdom\lib\jsdom\living\hr-time,1,26,18,13,3,8,0,0,0,0,0
C:\Users\USAMA\Desktop\FYP2\event_hub\node_modules\jest-environment-jsdom-fourteen\node_modules\jsdom\lib\jsdom\living\mutation-observer,2,132,94,70,12,25,0,13,106,0,0
C:\Users\USAMA\Desktop\FYP2\event_hub\node_modules\jest-environment-jsdom-fourteen\node_modules\jsdom\lib\jsdom\living\navigator,11,179,130,106,25,47,0,2,10,0,0
C:\Users\USAMA\Desktop\FYP2\event_hub\node_modules\jest-environment-jsdom-fourteen\node_modules\jsdom\lib\jsdom\living\nodes,106,9133,7129,5204,1405,1699,17,305,2012,0,0
C:\Users\USAMA\Desktop\FYP2\event_hub\node_modules\jest-environment-jsdom-fourteen\node_modules\jsdom\lib\jsdom\living\svg,4,281,230,171,39,41,2,10,63,0,0
C:\Users\USAMA\Desktop\FYP2\event_hub\node_modules\jest-environment-jsdom-fourteen\node_modules\jsdom\lib\jsdom\living\traversal,3,389,290,227,82,89,3,10,111,0,0
C:\Users\USAMA\Desktop\FYP2\event_hub\node_modules\jest-environment-jsdom-fourteen\node_modules\jsdom\lib\jsdom\living\websockets,2,480,393,311,57,66,1,21,146,1,3
C:\Users\USAMA\Desktop\FYP2\event_hub\node_modules\jest-environment-jsdom-fourteen\node_modules\jsdom\lib\jsdom\living\webstorage,1,96,75,52,15,18,0,3,30,0,0
C:\Users\USAMA\Desktop\FYP2\event_hub\node_modules\jest-environment-jsdom-fourteen\node_modules\jsdom\lib\jsdom\living\window,7,651,452,363,71,136,2,63,581,0,0
C:\Users\USAMA\Desktop\FYP2\event_hub\node_modules\jest-environment-jsdom-fourteen\node_modules\jsdom\lib\jsdom\living\xhr,3,189,145,119,27,37,4,7,61,0,0
C:\Users\USAMA\Desktop\FYP2\event_hub\node_modules\jest-environment-jsdom-fourteen\node_modules\parse5,24,7963,6379,4207,763,1182,83,402,2131,0,0
C:\Users\USAMA\Desktop\FYP2\event_hub\node_modules\jest-environment-jsdom-fourteen\node_modules\parse5\lib,24,7963,6379,4207,763,1182,83,402,2131,0,0
C:\Users\USAMA\Desktop\FYP2\event_hub\node_modules\jest-environment-jsdom-fourteen\node_modules\parse5\lib\common,5,889,785,165,47,91,83,13,353,0,0
C:\Users\USAMA\Desktop\FYP2\event_hub\node_modules\jest-environment-jsdom-fourteen\node_modules\parse5\lib\extensions,8,611,447,343,32,137,0,27,224,0,0
C:\Users\USAMA\Desktop\FYP2\event_hub\node_modules\jest-environment-jsdom-fourteen\node_modules\parse5\lib\extensions\error-reporting,4,140,106,79,4,33,0,1,7,0,0
C:\Users\USAMA\Desktop\FYP2\event_hub\node_modules\jest-environment-jsdom-fourteen\node_modules\parse5\lib\extensions\location-info,3,406,294,225,24,87,0,25,206,0,0
C:\Users\USAMA\Desktop\FYP2\event_hub\node_modules\jest-environment-jsdom-fourteen\node_modules\parse5\lib\extensions\position-tracking,1,65,47,39,4,17,0,1,11,0,0
C:\Users\USAMA\Desktop\FYP2\event_hub\node_modules\jest-environment-jsdom-fourteen\node_modules\parse5\lib\parser,3,3622,2904,1904,429,594,0,124,610,0,0
C:\Users\USAMA\Desktop\FYP2\event_hub\node_modules\jest-environment-jsdom-fourteen\node_modules\parse5\lib\serializer,1,177,138,88,12,32,0,7,17,0,0
C:\Users\USAMA\Desktop\FYP2\event_hub\node_modules\jest-environment-jsdom-fourteen\node_modules\parse5\lib\tokenizer,3,2362,1877,1517,196,261,0,224,913,0,0
C:\Users\USAMA\Desktop\FYP2\event_hub\node_modules\jest-environment-jsdom-fourteen\node_modules\parse5\lib\tree-adapters,1,218,168,138,34,44,0,6,13,0,0
C:\Users\USAMA\Desktop\FYP2\event_hub\node_modules\jest-environment-jsdom-fourteen\node_modules\parse5\lib\utils,2,54,40,33,9,14,0,0,0,0,0
C:\Users\USAMA\Desktop\FYP2\event_hub\node_modules\jest-environment-jsdom-fourteen\node_modules\whatwg-url,9,2723,2278,1699,536,411,6,34,304,0,0
C:\Users\USAMA\Desktop\FYP2\event_hub\node_modules\jest-environment-jsdom-fourteen\node_modules\whatwg-url\lib,9,2723,2278,1699,536,411,6,34,304,0,0
C:\Users\USAMA\Desktop\FYP2\event_hub\node_modules\jest-environment-jsdom-fourteen\node_modules\ws,12,3253,1926,1400,306,423,17,904,3980,0,0
C:\Users\USAMA\Desktop\FYP2\event_hub\node_modules\jest-environment-jsdom-fourteen\node_modules\ws\lib,10,3234,1913,1390,306,417,17,904,3980,0,0
C:\Users\USAMA\Desktop\FYP2\event_hub\node_modules\jest-environment-jsdom\build,1,195,152,107,29,41,5,2,58,0,0
C:\Users\USAMA\Desktop\FYP2\event_hub\node_modules\jest-environment-node,1,154,115,81,21,36,3,3,39,0,0
C:\Users\USAMA\Desktop\FYP2\event_hub\node_modules\jest-environment-node\build,1,154,115,81,21,36,3,3,39,0,0
C:\Users\USAMA\Desktop\FYP2\event_hub\node_modules\jest-get-type,1,50,36,33,16,6,0,8,55,0,0
C:\Users\USAMA\Desktop\FYP2\event_hub\node_modules\jest-get-type\build,1,50,36,33,16,6,0,8,55,0,0
C:\Users\USAMA\Desktop\FYP2\event_hub\node_modules\jest-haste-map,17,4124,2754,1724,448,598,38,772,3203,0,0
C:\Users\USAMA\Desktop\FYP2\event_hub\node_modules\jest-haste-map\build,17,4124,2754,1724,448,598,38,772,3203,0,0
C:\Users\USAMA\Desktop\FYP2\event_hub\node_modules\jest-haste-map\build\crawlers,2,857,505,341,82,80,6,272,758,0,0
C:\Users\USAMA\Desktop\FYP2\event_hub\node_modules\jest-haste-map\build\lib,7,888,585,379,94,154,9,149,631,0,0
C:\Users\USAMA\Desktop\FYP2\event_hub\node_modules\jest-jasmine2,27,4027,2973,2071,401,758,22,296,2194,6,38
C:\Users\USAMA\Desktop\FYP2\event_hub\node_modules\jest-jasmine2\build,27,4027,2973,2071,401,758,22,296,2194,6,38
C:\Users\USAMA\Desktop\FYP2\event_hub\node_modules\jest-jasmine2\build\jasmine,11,2483,1783,1275,252,500,8,200,1491,0,0
C:\Users\USAMA\Desktop\FYP2\event_hub\node_modules\jest-leak-detector,1,125,94,63,15,30,3,1,38,0,0
C:\Users\USAMA\Desktop\FYP2\event_hub\node_modules\jest-leak-detector\build,1,125,94,63,15,30,3,1,38,0,0
C:\Users\USAMA\Desktop\FYP2\event_hub\node_modules\jest-matcher-utils,1,478,382,207,57,73,10,23,249,0,0
C:\Users\USAMA\Desktop\FYP2\event_hub\node_modules\jest-matcher-utils\build,1,478,382,207,57,73,10,23,249,0,0
C:\Users\USAMA\Desktop\FYP2\event_hub\node_modules\jest-message-util,2,404,306,213,57,78,8,20,258,0,0
C:\Users\USAMA\Desktop\FYP2\event_hub\node_modules\jest-message-util\build,2,404,306,213,57,78,8,20,258,0,0
C:\Users\USAMA\Desktop\FYP2\event_hub\node_modules\jest-mock,2,1968,1398,976,306,368,114,202,1637,0,0
C:\Users\USAMA\Desktop\FYP2\event_hub\node_modules\jest-mock\build,1,968,714,422,138,178,26,76,673,0,0
C:\Users\USAMA\Desktop\FYP2\event_hub\node_modules\jest-mock\build-es5,1,1000,684,554,168,190,88,126,964,0,0
C:\Users\USAMA\Desktop\FYP2\event_hub\node_modules\jest-pnp-resolver,1,42,29,25,8,11,0,2,26,0,0
C:\Users\USAMA\Desktop\FYP2\event_hub\node_modules\jest-regex-util,1,50,29,24,6,12,0,9,54,0,0
C:\Users\USAMA\Desktop\FYP2\event_hub\node_modules\jest-regex-util\build,1,50,29,24,6,12,0,9,54,0,0
C:\Users\USAMA\Desktop\FYP2\event_hub\node_modules\jest-resolve,5,909,671,422,139,190,11,48,398,0,0
C:\Users\USAMA\Desktop\FYP2\event_hub\node_modules\jest-resolve-dependencies,1,205,167,109,30,33,0,5,28,0,0
C:\Users\USAMA\Desktop\FYP2\event_hub\node_modules\jest-resolve-dependencies\build,1,205,167,109,30,33,0,5,28,0,0
C:\Users\USAMA\Desktop\FYP2\event_hub\node_modules\jest-resolve\build,5,909,671,422,139,190,11,48,398,0,0
C:\Users\USAMA\Desktop\FYP2\event_hub\node_modules\jest-runner,4,1007,846,526,125,142,9,19,212,0,0
C:\Users\USAMA\Desktop\FYP2\event_hub\node_modules\jest-runner\build,4,1007,846,526,125,142,9,19,212,0,0
C:\Users\USAMA\Desktop\FYP2\event_hub\node_modules\jest-runtime,7,1670,1302,797,202,317,24,51,472,0,0
C:\Users\USAMA\Desktop\FYP2\event_hub\node_modules\jest-runtime\bin,1,14,5,3,1,3,0,6,38,0,0
C:\Users\USAMA\Desktop\FYP2\event_hub\node_modules\jest-runtime\build,6,1656,1297,794,201,314,24,45,434,0,0
C:\Users\USAMA\Desktop\FYP2\event_hub\node_modules\jest-runtime\build\cli,2,304,242,164,38,55,4,7,64,0,0
C:\Users\USAMA\Desktop\FYP2\event_hub\node_modules\jest-serializer,1,207,147,86,41,40,3,20,152,0,0
C:\Users\USAMA\Desktop\FYP2\event_hub\node_modules\jest-serializer\build,1,207,147,86,41,40,3,20,152,0,0
C:\Users\USAMA\Desktop\FYP2\event_hub\node_modules\jest-snapshot,9,1885,1502,839,194,308,32,75,819,0,0
C:\Users\USAMA\Desktop\FYP2\event_hub\node_modules\jest-snapshot\build,9,1885,1502,839,194,308,32,75,819,0,0
C:\Users\USAMA\Desktop\FYP2\event_hub\node_modules\jest-util,18,833,555,379,83,153,9,125,868,0,0
C:\Users\USAMA\Desktop\FYP2\event_hub\node_modules\jest-util\build,18,833,555,379,83,153,9,125,868,0,0
C:\Users\USAMA\Desktop\FYP2\event_hub\node_modules\jest-validate,11,764,583,377,69,137,6,44,295,0,0
C:\Users\USAMA\Desktop\FYP2\event_hub\node_modules\jest-validate\build,11,764,583,377,69,137,6,44,295,0,0
C:\Users\USAMA\Desktop\FYP2\event_hub\node_modules\jest-watch-typeahead,14,657,487,406,49,162,5,8,49,0,0
C:\Users\USAMA\Desktop\FYP2\event_hub\node_modules\jest-watch-typeahead\build,10,627,468,388,46,152,4,7,39,0,0
C:\Users\USAMA\Desktop\FYP2\event_hub\node_modules\jest-watch-typeahead\build\file_name_plugin,2,165,128,98,8,37,0,0,0,0,0
C:\Users\USAMA\Desktop\FYP2\event_hub\node_modules\jest-watch-typeahead\build\lib,3,242,173,168,30,68,4,1,23,0,0
C:\Users\USAMA\Desktop\FYP2\event_hub\node_modules\jest-watch-typeahead\build\test_name_plugin,2,148,113,88,7,35,0,0,0,0,0
C:\Users\USAMA\Desktop\FYP2\event_hub\node_modules\jest-watch-typeahead\build\test_utils,1,61,44,31,1,11,0,6,16,0,0
C:\Users\USAMA\Desktop\FYP2\event_hub\node_modules\jest-watch-typeahead\build\types,1,1,1,1,0,0,0,0,0,0,0
C:\Users\USAMA\Desktop\FYP2\event_hub\node_modules\jest-watch-typeahead\node_modules,2,22,15,14,3,6,1,1,10,0,0
C:\Users\USAMA\Desktop\FYP2\event_hub\node_modules\jest-watch-typeahead\node_modules\slash,1,12,9,8,3,3,1,0,2,0,0
C:\Users\USAMA\Desktop\FYP2\event_hub\node_modules\jest-watch-typeahead\node_modules\string-length,1,10,6,6,0,3,0,1,8,0,0
C:\Users\USAMA\Desktop\FYP2\event_hub\node_modules\jest-watcher,12,959,719,528,97,192,0,48,308,0,0
C:\Users\USAMA\Desktop\FYP2\event_hub\node_modules\jest-watcher\build,11,827,619,444,81,164,0,44,278,0,0
C:\Users\USAMA\Desktop\FYP2\event_hub\node_modules\jest-watcher\build\lib,5,372,257,196,37,90,0,25,158,0,0
C:\Users\USAMA\Desktop\FYP2\event_hub\node_modules\jest-watcher\node_modules,1,132,100,84,16,28,0,4,30,0,0
C:\Users\USAMA\Desktop\FYP2\event_hub\node_modules\jest-watcher\node_modules\ansi-escapes,1,132,100,84,16,28,0,4,30,0,0
C:\Users\USAMA\Desktop\FYP2\event_hub\node_modules\jest-worker,9,1539,1113,774,177,316,9,110,1012,0,0
C:\Users\USAMA\Desktop\FYP2\event_hub\node_modules\jest-worker\build,9,1539,1113,774,177,316,9,110,1012,0,0
C:\Users\USAMA\Desktop\FYP2\event_hub\node_modules\jest-worker\build\base,1,135,101,69,16,31,0,3,32,0,0
C:\Users\USAMA\Desktop\FYP2\event_hub\node_modules\jest-worker\build\workers,4,945,690,467,111,189,7,66,618,0,0
C:\Users\USAMA\Desktop\FYP2\event_hub\node_modules\jest\bin,1,14,5,3,1,3,0,6,38,0,0
C:\Users\USAMA\Desktop\FYP2\event_hub\node_modules\jest\build,1,45,33,25,10,6,0,6,38,0,0
C:\Users\USAMA\Desktop\FYP2\event_hub\node_modules\jest\node_modules,11,1613,1392,586,112,168,13,53,374,0,0
C:\Users\USAMA\Desktop\FYP2\event_hub\node_modules\jest\node_modules\jest-cli,11,1613,1392,586,112,168,13,53,374,0,0
C:\Users\USAMA\Desktop\FYP2\event_hub\node_modules\jest\node_modules\jest-cli\bin,1,18,8,5,2,4,0,6,38,0,0
C:\Users\USAMA\Desktop\FYP2\event_hub\node_modules\jest\node_modules\jest-cli\build,10,1595,1384,581,110,164,13,47,336,0,0
C:\Users\USAMA\Desktop\FYP2\event_hub\node_modules\jest\node_modules\jest-cli\build\cli,2,1080,996,333,64,76,6,8,63,0,0
C:\Users\USAMA\Desktop\FYP2\event_hub\node_modules\jest\node_modules\jest-cli\build\init,7,485,371,238,44,82,7,32,227,0,0
C:\Users\USAMA\Desktop\FYP2\event_hub\node_modules\js-levenshtein,1,106,89,69,18,17,0,0,0,0,0
C:\Users\USAMA\Desktop\FYP2\event_hub\node_modules\js-tokens,1,24,4,6,0,2,1,18,105,2,12
C:\Users\USAMA\Desktop\FYP2\event_hub\node_modules\js-yaml,33,7996,5719,4423,1210,1763,345,514,4403,27,156
C:\Users\USAMA\Desktop\FYP2\event_hub\node_modules\js-yaml\bin,1,133,82,57,8,41,0,10,27,0,0
C:\Users\USAMA\Desktop\FYP2\event_hub\node_modules\js-yaml\dist,2,3949,2835,2398,601,862,173,252,2190,0,4
C:\Users\USAMA\Desktop\FYP2\event_hub\node_modules\js-yaml\lib,29,3906,2799,1965,601,855,172,252,2186,27,152
C:\Users\USAMA\Desktop\FYP2\event_hub\node_modules\js-yaml\lib\js-yaml,28,3866,2770,1937,600,846,172,250,2175,27,152
C:\Users\USAMA\Desktop\FYP2\event_hub\node_modules\js-yaml\lib\js-yaml\schema,5,118,58,20,0,35,0,25,148,25,148
C:\Users\USAMA\Desktop\FYP2\event_hub\node_modules\js-yaml\lib\js-yaml\type,16,942,655,446,155,228,27,59,412,0,0
C:\Users\USAMA\Desktop\FYP2\event_hub\node_modules\js-yaml\lib\js-yaml\type\js,3,183,123,75,31,39,2,21,138,0,0
C:\Users\USAMA\Desktop\FYP2\event_hub\node_modules\jsbn,2,1361,1056,886,257,138,18,167,1090,0,0
C:\Users\USAMA\Desktop\FYP2\event_hub\node_modules\jsdom,404,85940,67242,46192,13223,13447,637,5251,31762,58,327
C:\Users\USAMA\Desktop\FYP2\event_hub\node_modules\jsdom\lib,396,71462,57721,40067,11077,12047,292,1694,14806,41,220
C:\Users\USAMA\Desktop\FYP2\event_hub\node_modules\jsdom\lib\jsdom,394,70606,57058,39575,10962,11893,287,1655,14402,41,220
C:\Users\USAMA\Desktop\FYP2\event_hub\node_modules\jsdom\lib\jsdom\browser,9,2281,1786,1251,163,361,10,134,1095,6,57
C:\Users\USAMA\Desktop\FYP2\event_hub\node_modules\jsdom\lib\jsdom\level2,1,71,20,20,1,11,0,40,207,0,0
C:\Users\USAMA\Desktop\FYP2\event_hub\node_modules\jsdom\lib\jsdom\level3,1,1875,1580,1109,423,34,63,261,1590,34,160
C:\Users\USAMA\Desktop\FYP2\event_hub\node_modules\jsdom\lib\jsdom\living,379,65862,53330,36940,10308,11405,212,1127,10873,1,3
C:\Users\USAMA\Desktop\FYP2\event_hub\node_modules\jsdom\lib\jsdom\living\aborting,2,72,54,38,3,17,0,1,4,0,0
C:\Users\USAMA\Desktop\FYP2\event_hub\node_modules\jsdom\lib\jsdom\living\attributes,2,145,122,89,31,20,0,3,7,0,0
C:\Users\USAMA\Desktop\FYP2\event_hub\node_modules\jsdom\lib\jsdom\living\constraint-validation,2,139,103,76,31,26,0,10,32,0,0
C:\Users\USAMA\Desktop\FYP2\event_hub\node_modules\jsdom\lib\jsdom\living\domparsing,1,58,46,30,6,9,0,3,28,0,0
C:\Users\USAMA\Desktop\FYP2\event_hub\node_modules\jsdom\lib\jsdom\living\events,18,698,510,396,71,155,3,33,354,0,0
